"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookAuthorComparatorLevenshtein record1Value","[2] BookAuthorComparatorLevenshtein record2Value","[2] BookAuthorComparatorLevenshtein record1PreprocessedValue","[2] BookAuthorComparatorLevenshtein record2PreprocessedValue","[2] BookAuthorComparatorLevenshtein similarity","[2] BookAuthorComparatorLevenshtein postproccesedSimilarity","[3] BookPublisherComparatorJaccard record1Value","[3] BookPublisherComparatorJaccard record2Value","[3] BookPublisherComparatorJaccard record1PreprocessedValue","[3] BookPublisherComparatorJaccard record2PreprocessedValue","[3] BookPublisherComparatorJaccard similarity","[3] BookPublisherComparatorJaccard postproccesedSimilarity","[4] BookPublisherComparatorLevenshtein record1Value","[4] BookPublisherComparatorLevenshtein record2Value","[4] BookPublisherComparatorLevenshtein record1PreprocessedValue","[4] BookPublisherComparatorLevenshtein record2PreprocessedValue","[4] BookPublisherComparatorLevenshtein similarity","[4] BookPublisherComparatorLevenshtein postproccesedSimilarity","[5] BookPageComparator100Page record1Value","[5] BookPageComparator100Page record2Value","[5] BookPageComparator100Page record1PreprocessedValue","[5] BookPageComparator100Page record2PreprocessedValue","[5] BookPageComparator100Page similarity","[5] BookPageComparator100Page postproccesedSimilarity","[6] BookPageComparator50Page record1Value","[6] BookPageComparator50Page record2Value","[6] BookPageComparator50Page record1PreprocessedValue","[6] BookPageComparator50Page record2PreprocessedValue","[6] BookPageComparator50Page similarity","[6] BookPageComparator50Page postproccesedSimilarity"
"WekaMatchingRule","recommendation_19557","goodreads_34167","0.06447831184056271","0","the good life","the good life","the good life","the good life","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Ben Bradlee","Trip Lee","Ben Bradlee","Trip Lee","0.2727272727272727","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","0","176","0","176","0.0","0.0","0","176","0","176","0.0","0.0"
"WekaMatchingRule","recommendation_21279","goodreads_40258","0.06447831184056271","0","license to thrill","license to thrill","license to thrill","license to thrill","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","No Author","No Author","No Author","No Author","0.0","0.0","warner forever",,"warner forever",,"0.0","0.0","warner forever",,"warner forever",,"0.0","0.0","0","251","0","251","0.0","0.0","0","251","0","251","0.0","0.0"
"WekaMatchingRule","recommendation_105810","goodreads_27524","0.06447831184056271","0","julie","julie","julie","julie","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Catherine Marshall","E.M. Leya","Catherine Marshall","E.M. Leya","0.16666666666666663","0.0","workman publishing",,"workman publishing",,"0.0","0.0","workman publishing",,"workman publishing",,"0.0","0.0","0","92","0","92","0.07999999999999996","0.07999999999999996","0","92","0","92","0.0","0.0"
"WekaMatchingRule","recommendation_186257","goodreads_24258","0.06447831184056271","0","circle of stones","circle of stones","circle of stones","circle of stones","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Anna Lee Waldo","Catherine Fisher","Anna Lee Waldo","Catherine Fisher","0.1875","0.0","st martins pr",,"st martins pr",,"0.0","0.0","st martins pr",,"st martins pr",,"0.0","0.0","0","298","0","298","0.0","0.0","0","298","0","298","0.0","0.0"
"WekaMatchingRule","recommendation_217757","goodreads_45549","0.06447831184056271","0","cain","cain","cain","cain","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","James Byron Huggins","José Saramago","James Byron Huggins","José Saramago","0.21052631578947367","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","0","176","0","176","0.0","0.0","0","176","0","176","0.0","0.0"
"WekaMatchingRule","recommendation_78423","goodreads_47324","0.9391025641025641","1","faust, part one","faust, part one","faust, part one","faust, part one","1.0","1.0","Johann  Wolfgang von Goethe","Johann Wolfgang von Goethe","Johann  Wolfgang von Goethe","Johann Wolfgang von Goethe","1.0","1.0","Johann  Wolfgang von Goethe","Johann Wolfgang von Goethe","Johann  Wolfgang von Goethe","Johann Wolfgang von Goethe","0.962962962962963","1.0","farrar, straus and giroux",,"farrar, straus and giroux",,"0.0","0.0","farrar, straus and giroux",,"farrar, straus and giroux",,"0.0","0.0","0","240","0","240","0.0","0.0","0","240","0","240","0.0","0.0"
"WekaMatchingRule","recommendation_219385","goodreads_16039","0.06447831184056271","0","cradle and all","cradle and all","cradle and all","cradle and all","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Nancy Baker Jacobs","James Patterson","Nancy Baker Jacobs","James Patterson","0.2777777777777778","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","0","384","0","384","0.0","0.0","0","384","0","384","0.0","0.0"
"WekaMatchingRule","recommendation_203470","goodreads_5886","0.9391025641025641","1","a heart so white","a heart so white","a heart so white","a heart so white","1.0","1.0","Javier Marias","Javier Marías","Javier Marias","Javier Marías","0.3333333333333333","0.0","Javier Marias","Javier Marías","Javier Marias","Javier Marías","0.9230769230769231","1.0","harvill press",,"harvill press",,"0.0","0.0","harvill press",,"harvill press",,"0.0","0.0","0","280","0","280","0.0","0.0","0","280","0","280","0.0","0.0"
"WekaMatchingRule","recommendation_17722","goodreads_384","0.06447831184056271","0","tao te ching","tao te ching","tao te ching","tao te ching","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","VICTOR H. MAIR","Lao Tzu","VICTOR H. MAIR","Lao Tzu","0.1428571428571429","0.0","bantam",,"bantam",,"0.0","0.0","bantam",,"bantam",,"0.0","0.0","0","160","0","160","0.0","0.0","0","160","0","160","0.0","0.0"
"WekaMatchingRule","recommendation_470","goodreads_127","0.9391025641025641","1","the scarlet letter","the scarlet letter","the scarlet letter","the scarlet letter","1.0","1.0","NATHANIEL HAWTHORNE","Nathaniel Hawthorne","NATHANIEL HAWTHORNE","Nathaniel Hawthorne","1.0","1.0","NATHANIEL HAWTHORNE","Nathaniel Hawthorne","NATHANIEL HAWTHORNE","Nathaniel Hawthorne","1.0","1.0","bantam",,"bantam",,"0.0","0.0","bantam",,"bantam",,"0.0","0.0","0","238","0","238","0.0","0.0","0","238","0","238","0.0","0.0"
"WekaMatchingRule","recommendation_232514","goodreads_44880","0.06447831184056271","0","clouds","clouds","clouds","clouds","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Robin J. Gunn","Aristophanes","Robin J. Gunn","Aristophanes","0.07692307692307687","0.0","guildamerica books",,"guildamerica books",,"0.0","0.0","guildamerica books",,"guildamerica books",,"0.0","0.0","0","416","0","416","0.0","0.0","0","416","0","416","0.0","0.0"
"WekaMatchingRule","recommendation_63533","goodreads_589","0.06447831184056271","0","left behind","left behind","left behind","left behind","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Peter Lalonde","Tim LaHaye","Peter Lalonde","Tim LaHaye","0.3846153846153846","0.0","cloud ten pictures inc",,"cloud ten pictures inc",,"0.0","0.0","cloud ten pictures inc",,"cloud ten pictures inc",,"0.0","0.0","0","342","0","342","0.0","0.0","0","342","0","342","0.0","0.0"
"WekaMatchingRule","recommendation_51657","goodreads_29966","0.9391025641025641","1","alchemist","alchemist","alchemist","alchemist","1.0","1.0","Peter James","Peter James","Peter James","Peter James","1.0","1.0","Peter James","Peter James","Peter James","Peter James","1.0","1.0","orion publishing group",,"orion publishing group",,"0.0","0.0","orion publishing group",,"orion publishing group",,"0.0","0.0","0","676","0","676","0.0","0.0","0","676","0","676","0.0","0.0"
"WekaMatchingRule","recommendation_2560","goodreads_26072","0.9391025641025641","1","diaspora","diaspora","diaspora","diaspora","1.0","1.0","Greg Egan","Greg Egan","Greg Egan","Greg Egan","1.0","1.0","Greg Egan","Greg Egan","Greg Egan","Greg Egan","1.0","1.0","eos",,"eos",,"0.0","0.0","eos",,"eos",,"0.0","0.0","0","290","0","290","0.0","0.0","0","290","0","290","0.0","0.0"
"WekaMatchingRule","recommendation_105356","goodreads_30262","0.06447831184056271","0","self analysis","self analysis","self analysis","self analysis","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Karen Horney","L. Ron Hubbard","Karen Horney","L. Ron Hubbard","0.2857142857142857","0.0","w.w. norton &amp; company ltd",,"w.w. norton &amp; company ltd",,"0.0","0.0","w.w. norton &amp; company ltd",,"w.w. norton &amp; company ltd",,"0.0","0.0","0","336","0","336","0.0","0.0","0","336","0","336","0.0","0.0"
"WekaMatchingRule","recommendation_270498","goodreads_17558","0.9391025641025641","1","meditations from the mat: daily reflections on the path of yoga","meditations from the mat: daily reflections on the path of yoga","meditations from the mat: daily reflections on the path of yoga","meditations from the mat: daily reflections on the path of yoga","1.0","1.0","ROLF GATES","Rolf Gates","ROLF GATES","Rolf Gates","1.0","1.0","ROLF GATES","Rolf Gates","ROLF GATES","Rolf Gates","1.0","1.0","anchor",,"anchor",,"0.0","0.0","anchor",,"anchor",,"0.0","0.0","0","417","0","417","0.0","0.0","0","417","0","417","0.0","0.0"
"WekaMatchingRule","recommendation_12743","goodreads_19066","0.06447831184056271","0","sphinx","sphinx","sphinx","sphinx","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","No Author","No Author","No Author","No Author","0.0","0.0","signet book",,"signet book",,"0.0","0.0","signet book",,"signet book",,"0.0","0.0","0","152","0","152","0.0","0.0","0","152","0","152","0.0","0.0"
"WekaMatchingRule","recommendation_245202","goodreads_45622","0.06447831184056271","0","the legacy","the legacy","the legacy","the legacy","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Mark A. Munger","Gemma Malley","Mark A. Munger","Gemma Malley","0.2857142857142857","0.0","savage press (wi)",,"savage press (wi)",,"0.0","0.0","savage press (wi)",,"savage press (wi)",,"0.0","0.0","0","272","0","272","0.0","0.0","0","272","0","272","0.0","0.0"
"WekaMatchingRule","recommendation_10980","goodreads_27091","0.06447831184056271","0","nobody's perfect","nobody's perfect","nobody's perfect","nobody's perfect","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Donald E. Westlake","Kallypso Masters","Donald E. Westlake","Kallypso Masters","0.2222222222222222","0.0","warner books",,"warner books",,"0.0","0.0","warner books",,"warner books",,"0.0","0.0","0","468","0","468","0.0","0.0","0","468","0","468","0.0","0.0"
"WekaMatchingRule","recommendation_29550","goodreads_23920","0.06447831184056271","0","firefly beach","firefly beach","firefly beach","firefly beach","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Luanne Rice","Meira Pentermann","Luanne Rice","Meira Pentermann","0.1875","0.0","bantam books",,"bantam books",,"0.0","0.0","bantam books",,"bantam books",,"0.0","0.0","0","333","0","333","0.0","0.0","0","333","0","333","0.0","0.0"
"WekaMatchingRule","recommendation_258578","goodreads_52145","0.06447831184056271","0","skin deep","skin deep","skin deep","skin deep","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Christopher Golden","J.M. Stone","Christopher Golden","J.M. Stone","0.16666666666666663","0.0","simon pulse",,"simon pulse",,"0.0","0.0","simon pulse",,"simon pulse",,"0.0","0.0","0","277","0","277","0.0","0.0","0","277","0","277","0.0","0.0"
"WekaMatchingRule","recommendation_34894","goodreads_12636","0.06447831184056271","0","violets are blue","violets are blue","violets are blue","violets are blue","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Ronda Thompson","James Patterson","Ronda Thompson","James Patterson","0.2666666666666667","0.0","leisure books",,"leisure books",,"0.0","0.0","leisure books",,"leisure books",,"0.0","0.0","0","391","0","391","0.0","0.0","0","391","0","391","0.0","0.0"
"WekaMatchingRule","recommendation_13259","goodreads_11599","0.9391025641025641","0","riding freedom","riding freedom","riding freedom","riding freedom","1.0","1.0","Pam Ryan","Pam Muñoz Ryan","Pam Ryan","Pam Muñoz Ryan","0.6666666666666666","1.0","Pam Ryan","Pam Muñoz Ryan","Pam Ryan","Pam Muñoz Ryan","0.5714285714285714","1.0","scholastic inc",,"scholastic inc",,"0.0","0.0","scholastic inc",,"scholastic inc",,"0.0","0.0","0","144","0","144","0.0","0.0","0","144","0","144","0.0","0.0"
"WekaMatchingRule","recommendation_46762","goodreads_25313","0.06447831184056271","1","las aventuras de tom sawyer","las aventuras de tom sawyer","las aventuras de tom sawyer","las aventuras de tom sawyer","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Mark Twain","Deidre S. Laiken","Mark Twain","Deidre S. Laiken","0.3125","0.0","millenium",,"millenium",,"0.0","0.0","millenium",,"millenium",,"0.0","0.0","0","240","0","240","0.0","0.0","0","240","0","240","0.0","0.0"
"WekaMatchingRule","recommendation_200795","goodreads_41304","0.06447831184056271","0","taken by storm","taken by storm","taken by storm","taken by storm","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kay, Ret Robbins","Jennifer Lynn Barnes","Kay, Ret Robbins","Jennifer Lynn Barnes","0.25","0.0","jove books",,"jove books",,"0.0","0.0","jove books",,"jove books",,"0.0","0.0","0","312","0","312","0.0","0.0","0","312","0","312","0.0","0.0"
"WekaMatchingRule","recommendation_197795","goodreads_23935","0.06447831184056271","0","the guardian","the guardian","the guardian","the guardian","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Joan Wolf","Carol A. Robi","Joan Wolf","Carol A. Robi","0.3076923076923077","0.0","warner books",,"warner books",,"0.0","0.0","warner books",,"warner books",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_105193","goodreads_44695","0.06447831184056271","0","the locket","the locket","the locket","the locket","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jessica Blair","Richard Paul Evans","Jessica Blair","Richard Paul Evans","0.16666666666666663","0.0","judy piatkus publishers ltd",,"judy piatkus publishers ltd",,"0.0","0.0","judy piatkus publishers ltd",,"judy piatkus publishers ltd",,"0.0","0.0","0","448","0","448","0.0","0.0","0","448","0","448","0.0","0.0"
"WekaMatchingRule","recommendation_174281","goodreads_36757","0.06447831184056271","0","heartbeat","heartbeat","heartbeat","heartbeat","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Norma Fox Mazer","Faith Sullivan","Norma Fox Mazer","Faith Sullivan","0.06666666666666665","0.0","random house childrens books",,"random house childrens books",,"0.0","0.0","random house childrens books",,"random house childrens books",,"0.0","0.0","0","165","0","165","0.0","0.0","0","165","0","165","0.0","0.0"
"WekaMatchingRule","recommendation_9504","goodreads_6517","0.9391025641025641","1","montana sky","montana sky","montana sky","montana sky","1.0","1.0","Nora Roberts","Nora Roberts","Nora Roberts","Nora Roberts","1.0","1.0","Nora Roberts","Nora Roberts","Nora Roberts","Nora Roberts","1.0","1.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","0","448","0","448","0.0","0.0","0","448","0","448","0.0","0.0"
"WekaMatchingRule","recommendation_139713","goodreads_26120","0.9391025641025641","1","gorgias","gorgias","gorgias","gorgias","1.0","1.0","Plato.","Plato","Plato.","Plato","1.0","1.0","Plato.","Plato","Plato.","Plato","0.8333333333333334","1.0","hackett pub co inc",,"hackett pub co inc",,"0.0","0.0","hackett pub co inc",,"hackett pub co inc",,"0.0","0.0","0","208","0","208","0.0","0.0","0","208","0","208","0.0","0.0"
"WekaMatchingRule","recommendation_162010","goodreads_42466","0.9391025641025641","1","the seducer's diary","the seducer's diary","the seducer's diary","the seducer's diary","1.0","1.0","Soren Kierkegaard","Søren Kierkegaard","Soren Kierkegaard","Søren Kierkegaard","0.3333333333333333","0.0","Soren Kierkegaard","Søren Kierkegaard","Soren Kierkegaard","Søren Kierkegaard","0.9411764705882353","1.0","princeton university press",,"princeton university press",,"0.0","0.0","princeton university press",,"princeton university press",,"0.0","0.0","0","232","0","232","0.0","0.0","0","232","0","232","0.0","0.0"
"WekaMatchingRule","recommendation_13584","goodreads_29890","0.06447831184056271","0","aquarium","aquarium","aquarium","aquarium","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Tomoko Taniguchi","David Vann","Tomoko Taniguchi","David Vann","0.1875","0.0","central park media",,"central park media",,"0.0","0.0","central park media",,"central park media",,"0.0","0.0","0","266","0","266","0.0","0.0","0","266","0","266","0.0","0.0"
"WekaMatchingRule","recommendation_49455","goodreads_3507","0.9391025641025641","1","the imitation of christ","the imitation of christ","the imitation of christ","the imitation of christ","1.0","1.0","Thomas a Kempis","Thomas à Kempis","Thomas a Kempis","Thomas à Kempis","0.5","1.0","Thomas a Kempis","Thomas à Kempis","Thomas a Kempis","Thomas à Kempis","0.9333333333333333","1.0","ave maria press",,"ave maria press",,"0.0","0.0","ave maria press",,"ave maria press",,"0.0","0.0","0","288","0","288","0.0","0.0","0","288","0","288","0.0","0.0"
"WekaMatchingRule","recommendation_41548","goodreads_52415","0.06447831184056271","1","the new fowler's modern english usage","the new fowler's modern english usage","the new fowler's modern english usage","the new fowler's modern english usage","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","R. W. Burchfield","Henry Watson Fowler","R. W. Burchfield","Henry Watson Fowler","0.21052631578947367","0.0","oxford university press",,"oxford university press",,"0.0","0.0","oxford university press",,"oxford university press",,"0.0","0.0","0","896","0","896","0.0","0.0","0","896","0","896","0.0","0.0"
"WekaMatchingRule","recommendation_15055","goodreads_48508","0.06447831184056271","0","double fault","double fault","double fault","double fault","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jack M. Bickham","Lionel Shriver","Jack M. Bickham","Lionel Shriver","0.06666666666666665","0.0","tor books",,"tor books",,"0.0","0.0","tor books",,"tor books",,"0.0","0.0","0","352","0","352","0.0","0.0","0","352","0","352","0.0","0.0"
"WekaMatchingRule","recommendation_90589","goodreads_14631","0.9391025641025641","1","spiral","spiral","spiral","spiral","1.0","1.0","Koji Suzuki","Kōji Suzuki","Koji Suzuki","Kōji Suzuki","0.3333333333333333","0.0","Koji Suzuki","Kōji Suzuki","Koji Suzuki","Kōji Suzuki","0.9090909090909091","1.0","veritcal",,"veritcal",,"0.0","0.0","veritcal",,"veritcal",,"0.0","0.0","0","283","0","283","0.0","0.0","0","283","0","283","0.0","0.0"
"WekaMatchingRule","recommendation_40974","goodreads_49653","0.9391025641025641","0","the tibetan book of the dead","the tibetan book of the dead","the tibetan book of the dead","the tibetan book of the dead","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Padma Sambhava","Padmasambhava","Padma Sambhava","Padmasambhava","0.9285714285714286","1.0","bantam",,"bantam",,"0.0","0.0","bantam",,"bantam",,"0.0","0.0","0","535","0","535","0.0","0.0","0","535","0","535","0.0","0.0"
"WekaMatchingRule","recommendation_15523","goodreads_41023","0.06447831184056271","1","the beatles anthology","the beatles anthology","the beatles anthology","the beatles anthology","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Paul McCartney","The Beatles","Paul McCartney","The Beatles","0.2857142857142857","0.0","chronicle books",,"chronicle books",,"0.0","0.0","chronicle books",,"chronicle books",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_102474","goodreads_12396","0.06447831184056271","0","a wanted man","a wanted man","a wanted man","a wanted man","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Susan Kay Law","Lee Child","Susan Kay Law","Lee Child","0.15384615384615385","0.0","avon",,"avon",,"0.0","0.0","avon",,"avon",,"0.0","0.0","0","15","0","15","0.85","0.85","0","15","0","15","0.7","0.7"
"WekaMatchingRule","recommendation_165739","goodreads_10858","0.06447831184056271","0","skull session","skull session","skull session","skull session","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Alfred Hitchcock","Daniel Hecht","Alfred Hitchcock","Daniel Hecht","0.3125","0.0","bantam books (mm)",,"bantam books (mm)",,"0.0","0.0","bantam books (mm)",,"bantam books (mm)",,"0.0","0.0","0","496","0","496","0.0","0.0","0","496","0","496","0.0","0.0"
"WekaMatchingRule","recommendation_211839","goodreads_52102","0.06447831184056271","0","finders keepers","finders keepers","finders keepers","finders keepers","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Elizabeth Travis","Fern Michaels","Elizabeth Travis","Fern Michaels","0.1875","0.0","worldwide library",,"worldwide library",,"0.0","0.0","worldwide library",,"worldwide library",,"0.0","0.0","0","431","0","431","0.0","0.0","0","431","0","431","0.0","0.0"
"WekaMatchingRule","recommendation_49025","goodreads_7200","0.06447831184056271","0","passage","passage","passage","passage","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Connie Willis","Lois McMaster Bujold","Connie Willis","Lois McMaster Bujold","0.15000000000000002","0.0","bantam books",,"bantam books",,"0.0","0.0","bantam books",,"bantam books",,"0.0","0.0","0","448","0","448","0.0","0.0","0","448","0","448","0.0","0.0"
"WekaMatchingRule","recommendation_68175","goodreads_10370","0.06447831184056271","0","more than you know","more than you know","more than you know","more than you know","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Judith Kelman","Beth Gutcheon","Judith Kelman","Beth Gutcheon","0.15384615384615385","0.0","bantam books",,"bantam books",,"0.0","0.0","bantam books",,"bantam books",,"0.0","0.0","0","269","0","269","0.0","0.0","0","269","0","269","0.0","0.0"
"WekaMatchingRule","recommendation_219869","goodreads_30287","0.06447831184056271","0","look at me","look at me","look at me","look at me","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Anita Brookner","Jennifer Egan","Anita Brookner","Jennifer Egan","0.0714285714285714","0.0","random house inc",,"random house inc",,"0.0","0.0","random house inc",,"random house inc",,"0.0","0.0","0","417","0","417","0.0","0.0","0","417","0","417","0.0","0.0"
"WekaMatchingRule","recommendation_184613","goodreads_4176","0.9391025641025641","1","the return of sherlock holmes","the return of sherlock holmes","the return of sherlock holmes","the return of sherlock holmes","1.0","1.0","Sir Arthur Conan Doyle","Arthur Conan Doyle","Sir Arthur Conan Doyle","Arthur Conan Doyle","0.75","1.0","Sir Arthur Conan Doyle","Arthur Conan Doyle","Sir Arthur Conan Doyle","Arthur Conan Doyle","0.8181818181818181","1.0","penguin usa",,"penguin usa",,"0.0","0.0","penguin usa",,"penguin usa",,"0.0","0.0","0","455","0","455","0.0","0.0","0","455","0","455","0.0","0.0"
"WekaMatchingRule","recommendation_6882","goodreads_5176","0.9391025641025641","1","all the names","all the names","all the names","all the names","1.0","1.0","Jose Saramago","José Saramago","Jose Saramago","José Saramago","0.3333333333333333","0.0","Jose Saramago","José Saramago","Jose Saramago","José Saramago","0.9230769230769231","1.0","harvest books",,"harvest books",,"0.0","0.0","harvest books",,"harvest books",,"0.0","0.0","0","245","0","245","0.0","0.0","0","245","0","245","0.0","0.0"
"WekaMatchingRule","recommendation_18961","goodreads_46978","0.06447831184056271","1","chicka chicka abc","chicka chicka abc","chicka chicka abc","chicka chicka abc","1.0","1.0","Jr, Bill Martin","Bill Martin Jr.","Jr, Bill Martin","Bill Martin Jr.","1.0","1.0","Jr, Bill Martin","Bill Martin Jr.","Jr, Bill Martin","Bill Martin Jr.","0.4666666666666667","0.0","little simon",,"little simon",,"0.0","0.0","little simon",,"little simon",,"0.0","0.0","0","14","0","14","0.86","0.86","0","14","0","14","0.72","0.72"
"WekaMatchingRule","recommendation_114294","goodreads_10240","0.9391025641025641","1","the sunlight dialogues","the sunlight dialogues","the sunlight dialogues","the sunlight dialogues","1.0","1.0","John Champlin Gardner","John Gardner","John Champlin Gardner","John Gardner","0.6666666666666666","1.0","John Champlin Gardner","John Gardner","John Champlin Gardner","John Gardner","0.5714285714285714","1.0","random house inc",,"random house inc",,"0.0","0.0","random house inc",,"random house inc",,"0.0","0.0","0","720","0","720","0.0","0.0","0","720","0","720","0.0","0.0"
"WekaMatchingRule","recommendation_174184","goodreads_20286","0.06447831184056271","0","impulse","impulse","impulse","impulse","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Candace Camp","Moira Rogers","Candace Camp","Moira Rogers","0.08333333333333337","0.0","mira",,"mira",,"0.0","0.0","mira",,"mira",,"0.0","0.0","0","270","0","270","0.0","0.0","0","270","0","270","0.0","0.0"
"WekaMatchingRule","recommendation_60387","goodreads_33801","0.9391025641025641","1","the difficult child","the difficult child","the difficult child","the difficult child","1.0","1.0","Stanley, M.D. Turecki","Stanley Turecki","Stanley, M.D. Turecki","Stanley Turecki","0.5","1.0","Stanley, M.D. Turecki","Stanley Turecki","Stanley, M.D. Turecki","Stanley Turecki","0.7142857142857143","1.0","bantam books",,"bantam books",,"0.0","0.0","bantam books",,"bantam books",,"0.0","0.0","0","320","0","320","0.0","0.0","0","320","0","320","0.0","0.0"
"WekaMatchingRule","recommendation_128019","goodreads_27345","0.06447831184056271","0","highland fling","highland fling","highland fling","highland fling","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Tess Mallory","Amanda Scott","Tess Mallory","Amanda Scott","0.08333333333333337","0.0","dorchester publishing company",,"dorchester publishing company",,"0.0","0.0","dorchester publishing company",,"dorchester publishing company",,"0.0","0.0","0","512","0","512","0.0","0.0","0","512","0","512","0.0","0.0"
"WekaMatchingRule","recommendation_2929","goodreads_1663","0.9391025641025641","1","the tea rose","the tea rose","the tea rose","the tea rose","1.0","1.0","Jennifer Donnelly","Jennifer Donnelly","Jennifer Donnelly","Jennifer Donnelly","1.0","1.0","Jennifer Donnelly","Jennifer Donnelly","Jennifer Donnelly","Jennifer Donnelly","1.0","1.0","st. martin's press",,"st. martin's press",,"0.0","0.0","st. martin's press",,"st. martin's press",,"0.0","0.0","0","675","0","675","0.0","0.0","0","675","0","675","0.0","0.0"
"WekaMatchingRule","recommendation_259731","goodreads_5645","0.06447831184056271","0","ireland","ireland","ireland","ireland","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Joseph Coohill","Frank Delaney","Joseph Coohill","Frank Delaney","0.0714285714285714","0.0","oneworld publications",,"oneworld publications",,"0.0","0.0","oneworld publications",,"oneworld publications",,"0.0","0.0","0","651","0","651","0.0","0.0","0","651","0","651","0.0","0.0"
"WekaMatchingRule","recommendation_82764","goodreads_1345","0.9391025641025641","1","dead souls","dead souls","dead souls","dead souls","1.0","1.0","Nikolai Vasilevich Gogol","Nikolai Gogol","Nikolai Vasilevich Gogol","Nikolai Gogol","0.6666666666666666","1.0","Nikolai Vasilevich Gogol","Nikolai Gogol","Nikolai Vasilevich Gogol","Nikolai Gogol","0.5416666666666667","1.0","pantheon books",,"pantheon books",,"0.0","0.0","pantheon books",,"pantheon books",,"0.0","0.0","0","512","0","512","0.0","0.0","0","512","0","512","0.0","0.0"
"WekaMatchingRule","recommendation_190142","goodreads_43723","0.06447831184056271","0","shattered","shattered","shattered","shattered","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Dick Francis","Kailin Gow","Dick Francis","Kailin Gow","0.08333333333333337","0.0","brilliance audio",,"brilliance audio",,"0.0","0.0","brilliance audio",,"brilliance audio",,"0.0","0.0","0","258","0","258","0.0","0.0","0","258","0","258","0.0","0.0"
