id_recommendation,id_goodreads,value
recommendation_158262,goodreads_26276,1
recommendation_244197,goodreads_44381,1
recommendation_136526,goodreads_31412,1
recommendation_166904,goodreads_21525,1
recommendation_20873,goodreads_12997,1
recommendation_105923,goodreads_1819,1
recommendation_12305,goodreads_4754,1
recommendation_36745,goodreads_17328,1
recommendation_20783,goodreads_14627,1
recommendation_52306,goodreads_49104,1
recommendation_41258,goodreads_51985,1
recommendation_12277,goodreads_14118,1
recommendation_103888,goodreads_28385,1
recommendation_219973,goodreads_27785,1
recommendation_27987,goodreads_9010,1
recommendation_17979,goodreads_13447,1
recommendation_181472,goodreads_36765,1
recommendation_124173,goodreads_24380,1
recommendation_135168,goodreads_7486,1
recommendation_197099,goodreads_23354,1
recommendation_7559,goodreads_39398,1
recommendation_42310,goodreads_13654,1
recommendation_191042,goodreads_47336,1
recommendation_151432,goodreads_21448,1
recommendation_209079,goodreads_8,1
recommendation_178348,goodreads_50730,1
recommendation_142331,goodreads_51827,1
recommendation_100892,goodreads_42323,1
recommendation_16184,goodreads_228,1
recommendation_63322,goodreads_26970,1
recommendation_46378,goodreads_42267,1
recommendation_54085,goodreads_2906,1
recommendation_4331,goodreads_18769,1
recommendation_132709,goodreads_4326,1
recommendation_246695,goodreads_13449,1
recommendation_71407,goodreads_47546,1
recommendation_46261,goodreads_4798,1
recommendation_112713,goodreads_51499,1
recommendation_163518,goodreads_21583,1
recommendation_119355,goodreads_15520,1
recommendation_191624,goodreads_11179,1
recommendation_184049,goodreads_715,1
recommendation_6139,goodreads_6472,1
recommendation_115664,goodreads_37192,1
recommendation_33609,goodreads_5683,1
recommendation_205324,goodreads_6657,1
recommendation_21813,goodreads_46419,1
recommendation_98000,goodreads_765,1
recommendation_25242,goodreads_21556,1
recommendation_91977,goodreads_3885,1
recommendation_209435,goodreads_40355,1
recommendation_50240,goodreads_10201,1
recommendation_267901,goodreads_1005,1
recommendation_26760,goodreads_1510,1
recommendation_1432,goodreads_40836,1
recommendation_90239,goodreads_23861,1
recommendation_161905,goodreads_3858,1
recommendation_203950,goodreads_42027,1
recommendation_5234,goodreads_19127,1
recommendation_266197,goodreads_2671,1
recommendation_8681,goodreads_13298,1
recommendation_63403,goodreads_21690,1
recommendation_2869,goodreads_14297,1
recommendation_53187,goodreads_28377,1
recommendation_200502,goodreads_10109,1
recommendation_12890,goodreads_21423,1
recommendation_96244,goodreads_4819,1
recommendation_233008,goodreads_23861,1
recommendation_50535,goodreads_36750,1
recommendation_178370,goodreads_3462,1
recommendation_254417,goodreads_10240,1
recommendation_77747,goodreads_2757,1
recommendation_243399,goodreads_39282,1
recommendation_91932,goodreads_14994,1
recommendation_177556,goodreads_39464,1
recommendation_64709,goodreads_26110,1
recommendation_229292,goodreads_30716,1
recommendation_208969,goodreads_234,1
recommendation_31759,goodreads_36974,1
recommendation_116833,goodreads_28181,1
recommendation_139119,goodreads_15734,1
recommendation_110697,goodreads_7099,1
recommendation_5968,goodreads_47908,1
recommendation_40043,goodreads_51985,1
recommendation_15408,goodreads_200,1
recommendation_157484,goodreads_39505,1
recommendation_190709,goodreads_52733,1
recommendation_248931,goodreads_39207,1
recommendation_157171,goodreads_25607,1
recommendation_41493,goodreads_15034,1
recommendation_26012,goodreads_37413,1
recommendation_11118,goodreads_21889,1
recommendation_33474,goodreads_38214,1
recommendation_17671,goodreads_30440,1
recommendation_15992,goodreads_13231,1
recommendation_134781,goodreads_1530,1
recommendation_195194,goodreads_3948,1
recommendation_171047,goodreads_2730,1
recommendation_269339,goodreads_19074,1
recommendation_13194,goodreads_21750,1
recommendation_78526,goodreads_32638,1
recommendation_173299,goodreads_5344,1
recommendation_58175,goodreads_29925,1
recommendation_60201,goodreads_8832,1
recommendation_73667,goodreads_31507,1
recommendation_212049,goodreads_33499,1
recommendation_95143,goodreads_19515,1
recommendation_169076,goodreads_30805,1
recommendation_241175,goodreads_38511,1
recommendation_142233,goodreads_47572,1
recommendation_110946,goodreads_1700,1
recommendation_21218,goodreads_3505,1
recommendation_30783,goodreads_7985,1
recommendation_18692,goodreads_44777,1
recommendation_69811,goodreads_1178,1
recommendation_103956,goodreads_40447,1
recommendation_124767,goodreads_51481,1
recommendation_192799,goodreads_6505,1
recommendation_17689,goodreads_2194,1
recommendation_244758,goodreads_8630,1
recommendation_26234,goodreads_19531,1
recommendation_37175,goodreads_6234,1
recommendation_227173,goodreads_25859,1
recommendation_111172,goodreads_916,1
recommendation_200401,goodreads_625,1
recommendation_8705,goodreads_12900,1
recommendation_120191,goodreads_29958,1
recommendation_57694,goodreads_31368,1
recommendation_105028,goodreads_2260,1
recommendation_30029,goodreads_53332,1
recommendation_75329,goodreads_12413,1
recommendation_154533,goodreads_26617,1
recommendation_78572,goodreads_24330,1
recommendation_6744,goodreads_8303,1
recommendation_168752,goodreads_42827,1
recommendation_5454,goodreads_37246,1
recommendation_176140,goodreads_35531,1
recommendation_248931,goodreads_6679,1
recommendation_18549,goodreads_2454,1
recommendation_29019,goodreads_45019,1
recommendation_267527,goodreads_5145,1
recommendation_116140,goodreads_1034,1
recommendation_9409,goodreads_26397,1
recommendation_204313,goodreads_31147,1
recommendation_239616,goodreads_13074,1
recommendation_68925,goodreads_1880,1
recommendation_45066,goodreads_22266,1
recommendation_216532,goodreads_127,1
recommendation_65499,goodreads_39183,1
recommendation_18826,goodreads_228,1
recommendation_11415,goodreads_45482,1
recommendation_258159,goodreads_19107,1
recommendation_81802,goodreads_1819,1
recommendation_66075,goodreads_5767,1
recommendation_202391,goodreads_5748,1
recommendation_183595,goodreads_2012,1
recommendation_169663,goodreads_3597,1
recommendation_25706,goodreads_35512,1
recommendation_118375,goodreads_23674,1
recommendation_8135,goodreads_34087,1
recommendation_206093,goodreads_29180,1
recommendation_27650,goodreads_39134,1
recommendation_209435,goodreads_119,1
recommendation_74456,goodreads_98,1
recommendation_67903,goodreads_43699,1
recommendation_96852,goodreads_40836,1
recommendation_84194,goodreads_472,1
recommendation_51889,goodreads_50053,1
recommendation_39780,goodreads_792,1
recommendation_196880,goodreads_43343,1
recommendation_8893,goodreads_1079,1
recommendation_234044,goodreads_956,1
recommendation_249052,goodreads_50284,1
recommendation_94951,goodreads_19552,1
recommendation_3357,goodreads_24330,1
recommendation_106275,goodreads_51435,1
recommendation_202917,goodreads_50117,1
recommendation_86324,goodreads_31438,1
recommendation_134,goodreads_19025,1
recommendation_5617,goodreads_8299,1
recommendation_181437,goodreads_536,1
recommendation_209808,goodreads_1455,1
recommendation_139732,goodreads_1066,1
recommendation_125572,goodreads_48275,1
recommendation_15694,goodreads_169,1
recommendation_173631,goodreads_165,1
recommendation_61603,goodreads_7395,1
recommendation_259911,goodreads_28571,1
recommendation_32455,goodreads_12390,1
recommendation_142423,goodreads_1608,1
recommendation_257275,goodreads_53174,1
recommendation_696,goodreads_8916,1
recommendation_6691,goodreads_44023,1
recommendation_12733,goodreads_9340,1
recommendation_109361,goodreads_35037,1
recommendation_30841,goodreads_26764,1
recommendation_249662,goodreads_43015,1
recommendation_26936,goodreads_5683,1
recommendation_4235,goodreads_691,1
recommendation_20550,goodreads_290,1
recommendation_86556,goodreads_40,1
recommendation_152965,goodreads_2336,1
recommendation_74170,goodreads_9372,1
recommendation_32378,goodreads_51547,1
recommendation_139131,goodreads_9264,1
recommendation_99270,goodreads_28299,1
recommendation_4057,goodreads_14272,1
recommendation_180140,goodreads_31651,1
recommendation_160465,goodreads_15034,1
recommendation_91,goodreads_28121,1
recommendation_197268,goodreads_17512,1
recommendation_68524,goodreads_10212,1
recommendation_25528,goodreads_1728,1
recommendation_70375,goodreads_39356,1
recommendation_9082,goodreads_7859,1
recommendation_268687,goodreads_24029,1
recommendation_34995,goodreads_649,1
recommendation_66946,goodreads_33450,1
recommendation_53189,goodreads_26564,1
recommendation_97308,goodreads_51030,1
recommendation_162727,goodreads_19025,1
recommendation_224094,goodreads_14513,1
recommendation_76012,goodreads_3834,1
recommendation_74369,goodreads_689,1
recommendation_235448,goodreads_24390,1
recommendation_212049,goodreads_45802,1
recommendation_253415,goodreads_127,1
recommendation_214373,goodreads_17438,1
recommendation_178179,goodreads_51011,1
recommendation_1051,goodreads_51891,1
recommendation_16630,goodreads_49237,1
recommendation_216694,goodreads_46248,1
recommendation_29623,goodreads_46133,1
recommendation_98122,goodreads_7412,1
recommendation_783,goodreads_26190,1
recommendation_73683,goodreads_39394,1
recommendation_115474,goodreads_22,1
recommendation_187429,goodreads_13722,1
recommendation_95680,goodreads_12566,1
recommendation_263356,goodreads_821,1
recommendation_248035,goodreads_33963,1
recommendation_28431,goodreads_30975,1
recommendation_270483,goodreads_49788,1
recommendation_167735,goodreads_24004,1
recommendation_54767,goodreads_10449,1
recommendation_81148,goodreads_23053,1
recommendation_120731,goodreads_31336,1
recommendation_39254,goodreads_12841,1
recommendation_98431,goodreads_42742,1
recommendation_7594,goodreads_51228,1
recommendation_101279,goodreads_15456,1
recommendation_90239,goodreads_29713,1
recommendation_32773,goodreads_32666,1
recommendation_38798,goodreads_26577,1
recommendation_103256,goodreads_32714,1
recommendation_26071,goodreads_12066,1
recommendation_187270,goodreads_45815,1
recommendation_2780,goodreads_4380,1
recommendation_12692,goodreads_39787,1
recommendation_147010,goodreads_10943,1
recommendation_265384,goodreads_1168,1
recommendation_40043,goodreads_52973,1
recommendation_53811,goodreads_36410,1
recommendation_17562,goodreads_4792,1
recommendation_110979,goodreads_9691,1
recommendation_19318,goodreads_38647,1
recommendation_233008,goodreads_29713,1
recommendation_4030,goodreads_45054,1
recommendation_106323,goodreads_1160,1
recommendation_260430,goodreads_14013,1
recommendation_49349,goodreads_22309,1
recommendation_159963,goodreads_22288,1
recommendation_18859,goodreads_52176,1
recommendation_127445,goodreads_37762,1
recommendation_95256,goodreads_39942,1
recommendation_153002,goodreads_51185,1
recommendation_248706,goodreads_282,1
recommendation_33635,goodreads_27930,1
recommendation_43819,goodreads_17710,1
recommendation_118461,goodreads_49777,1
recommendation_134788,goodreads_35949,1
recommendation_36374,goodreads_2012,1
recommendation_212049,goodreads_26230,1
recommendation_41502,goodreads_15201,1
recommendation_114916,goodreads_328,1
recommendation_126014,goodreads_24914,1
recommendation_8945,goodreads_302,1
recommendation_170830,goodreads_133,1
recommendation_183358,goodreads_3595,1
recommendation_75084,goodreads_1457,1
recommendation_151612,goodreads_6638,1
recommendation_100892,goodreads_47139,1
recommendation_29072,goodreads_13436,1
recommendation_199207,goodreads_24087,1
recommendation_139088,goodreads_46514,1
recommendation_18942,goodreads_14375,1
recommendation_163518,goodreads_24207,1
recommendation_137918,goodreads_4189,1
recommendation_220162,goodreads_11294,1
recommendation_186506,goodreads_45071,1
recommendation_118461,goodreads_107,1
recommendation_8048,goodreads_8474,1
recommendation_64062,goodreads_32312,1
recommendation_22413,goodreads_25849,1
recommendation_31758,goodreads_7891,1
recommendation_90642,goodreads_32867,1
recommendation_96574,goodreads_2861,1
recommendation_63559,goodreads_45592,1
recommendation_185568,goodreads_28521,1
recommendation_19752,goodreads_993,1
recommendation_16453,goodreads_21988,1
recommendation_103716,goodreads_178,1
recommendation_49455,goodreads_23714,1
recommendation_54833,goodreads_28656,1
recommendation_18479,goodreads_21750,1
recommendation_231807,goodreads_9253,1
recommendation_232500,goodreads_10114,1
recommendation_4432,goodreads_4568,1
recommendation_123339,goodreads_28656,1
recommendation_141641,goodreads_54060,1
recommendation_8422,goodreads_69,1
recommendation_218043,goodreads_48331,1
recommendation_163892,goodreads_31736,1
recommendation_31473,goodreads_53489,1
recommendation_103963,goodreads_8857,1
recommendation_137367,goodreads_42922,1
recommendation_159527,goodreads_22451,1
recommendation_72972,goodreads_1599,1
recommendation_20035,goodreads_15740,1
recommendation_177612,goodreads_18249,1
recommendation_165665,goodreads_15021,1
recommendation_156085,goodreads_17282,1
recommendation_94431,goodreads_44112,1
recommendation_61405,goodreads_27399,1
recommendation_78738,goodreads_2384,1
recommendation_76996,goodreads_36496,1
recommendation_83186,goodreads_42819,1
recommendation_72152,goodreads_34527,1
recommendation_27578,goodreads_25928,1
recommendation_76569,goodreads_48259,1
recommendation_34691,goodreads_22584,1
recommendation_24901,goodreads_16049,1
recommendation_8982,goodreads_28557,1
recommendation_193839,goodreads_1421,1
recommendation_101955,goodreads_41886,1
recommendation_184461,goodreads_29861,1
recommendation_72652,goodreads_24087,1
recommendation_43352,goodreads_50802,1
recommendation_235344,goodreads_19319,1
recommendation_72783,goodreads_18803,1
recommendation_6203,goodreads_2072,1
recommendation_259812,goodreads_1542,1
recommendation_73468,goodreads_36423,1
recommendation_145499,goodreads_44967,1
recommendation_52725,goodreads_41440,1
recommendation_9455,goodreads_51649,1
recommendation_195000,goodreads_9644,1
recommendation_39146,goodreads_48140,1
recommendation_93677,goodreads_15907,1
recommendation_121527,goodreads_632,1
recommendation_69430,goodreads_29681,1
recommendation_12254,goodreads_12798,1
recommendation_56827,goodreads_31051,1
recommendation_65888,goodreads_7043,1
recommendation_97140,goodreads_45611,1
recommendation_13714,goodreads_5453,1
recommendation_2483,goodreads_43152,1
recommendation_123028,goodreads_765,1
recommendation_7524,goodreads_7040,1
recommendation_147332,goodreads_45028,1
recommendation_69725,goodreads_4871,1
recommendation_146084,goodreads_53830,1
recommendation_20536,goodreads_15497,1
recommendation_47570,goodreads_16223,1
recommendation_9011,goodreads_42074,1
recommendation_68936,goodreads_7017,1
recommendation_103833,goodreads_273,1
recommendation_28299,goodreads_14096,1
recommendation_33884,goodreads_3051,1
recommendation_88841,goodreads_6302,1
recommendation_72642,goodreads_6027,1
recommendation_249337,goodreads_33450,1
recommendation_105386,goodreads_48316,1
recommendation_14915,goodreads_1199,1
recommendation_151241,goodreads_1686,1
recommendation_51194,goodreads_45815,1
recommendation_64062,goodreads_10670,1
recommendation_29512,goodreads_15066,1
recommendation_15989,goodreads_3279,1
recommendation_90397,goodreads_42054,1
recommendation_227385,goodreads_45815,1
recommendation_55646,goodreads_14089,1
recommendation_203965,goodreads_8836,1
recommendation_114072,goodreads_37847,1
recommendation_22722,goodreads_12923,1
recommendation_22075,goodreads_43606,1
recommendation_116973,goodreads_30744,1
recommendation_51096,goodreads_5565,1
recommendation_17522,goodreads_2070,1
recommendation_255,goodreads_657,1
recommendation_69853,goodreads_28376,1
recommendation_113834,goodreads_39133,1
recommendation_88725,goodreads_15225,1
recommendation_5455,goodreads_2151,1
recommendation_12733,goodreads_15034,1
recommendation_994,goodreads_51891,1
recommendation_200082,goodreads_53765,1
recommendation_90949,goodreads_51027,1
recommendation_20665,goodreads_37196,1
recommendation_14489,goodreads_11293,1
recommendation_87955,goodreads_14493,1
recommendation_110729,goodreads_50224,1
recommendation_25509,goodreads_3466,1
recommendation_46770,goodreads_37847,1
recommendation_84832,goodreads_33762,1
recommendation_30706,goodreads_9,1
recommendation_61543,goodreads_693,1
recommendation_91158,goodreads_611,1
recommendation_80088,goodreads_22308,1
recommendation_40130,goodreads_1931,1
recommendation_235968,goodreads_12023,1
recommendation_230,goodreads_548,1
recommendation_59275,goodreads_7763,1
recommendation_178797,goodreads_993,1
recommendation_28860,goodreads_2605,1
recommendation_170830,goodreads_18803,1
recommendation_34439,goodreads_46739,1
recommendation_171248,goodreads_9705,1
recommendation_248706,goodreads_9101,1
recommendation_110837,goodreads_7948,1
recommendation_123293,goodreads_669,1
recommendation_155904,goodreads_5279,1
recommendation_236923,goodreads_13506,1
recommendation_585,goodreads_15503,1
recommendation_13654,goodreads_29737,1
recommendation_50667,goodreads_10633,1
recommendation_58266,goodreads_50478,1
recommendation_246194,goodreads_3984,1
recommendation_41258,goodreads_52973,1
recommendation_101548,goodreads_39242,1
recommendation_71795,goodreads_9238,1
recommendation_88276,goodreads_10933,1
recommendation_18698,goodreads_47108,1
recommendation_252674,goodreads_4002,1
recommendation_98604,goodreads_14740,1
recommendation_175031,goodreads_31912,1
recommendation_140634,goodreads_41903,1
recommendation_4256,goodreads_52230,1
recommendation_176691,goodreads_178,1
recommendation_82549,goodreads_47572,1
recommendation_1121,goodreads_5998,1
recommendation_90557,goodreads_37211,1
recommendation_31365,goodreads_15626,1
recommendation_30719,goodreads_36376,1
recommendation_195813,goodreads_41273,1
recommendation_160465,goodreads_9340,1
recommendation_193545,goodreads_51553,1
recommendation_50918,goodreads_530,1
recommendation_6292,goodreads_1750,1
recommendation_54709,goodreads_1969,1
recommendation_252068,goodreads_52961,1
recommendation_207083,goodreads_198,1
recommendation_45411,goodreads_24862,1
recommendation_270366,goodreads_18571,1
recommendation_31594,goodreads_4961,1
recommendation_954,goodreads_334,1
recommendation_7721,goodreads_49747,1
recommendation_114411,goodreads_2465,1
recommendation_68499,goodreads_24402,1
recommendation_37824,goodreads_7051,1
recommendation_47213,goodreads_35783,1
recommendation_112420,goodreads_24113,1
recommendation_239428,goodreads_6674,1
recommendation_78655,goodreads_171,1
recommendation_4678,goodreads_544,1
recommendation_194122,goodreads_33749,1
recommendation_111710,goodreads_3180,1
recommendation_29188,goodreads_646,1
recommendation_41724,goodreads_74,1
recommendation_26480,goodreads_37176,1
recommendation_71456,goodreads_23891,1
recommendation_116185,goodreads_52017,1
recommendation_20111,goodreads_14057,1
recommendation_103437,goodreads_1087,1
recommendation_55602,goodreads_5162,1
recommendation_101603,goodreads_1228,1
recommendation_225732,goodreads_23419,1
recommendation_10586,goodreads_50540,1
recommendation_198494,goodreads_9079,1
recommendation_223307,goodreads_35022,1
recommendation_74681,goodreads_48033,1
recommendation_25074,goodreads_31536,1
recommendation_40297,goodreads_15391,1
recommendation_63735,goodreads_24687,1
recommendation_118232,goodreads_2075,1
recommendation_118432,goodreads_28184,1
recommendation_24222,goodreads_22014,1
recommendation_68961,goodreads_51707,1
recommendation_154604,goodreads_544,1
recommendation_17316,goodreads_16488,1
recommendation_11542,goodreads_7843,1
recommendation_87125,goodreads_5879,1
recommendation_86580,goodreads_46597,1
recommendation_142239,goodreads_26748,1
recommendation_7818,goodreads_43629,1
recommendation_66418,goodreads_24046,1
recommendation_93309,goodreads_45365,1
recommendation_41493,goodreads_9340,1
recommendation_75360,goodreads_3834,1
recommendation_55950,goodreads_32652,1
recommendation_187274,goodreads_1370,1
recommendation_49253,goodreads_6714,1
recommendation_30465,goodreads_31283,1
recommendation_61686,goodreads_24161,1
recommendation_126176,goodreads_23667,1
recommendation_4115,goodreads_28559,1
recommendation_124616,goodreads_7130,1
recommendation_218952,goodreads_15443,1
recommendation_216284,goodreads_50200,1
recommendation_267782,goodreads_16697,1
recommendation_181096,goodreads_52389,1
recommendation_72783,goodreads_133,1
recommendation_124085,goodreads_24758,1
recommendation_62502,goodreads_9697,1
recommendation_750,goodreads_985,1
recommendation_48003,goodreads_12730,1
recommendation_59824,goodreads_21988,1
recommendation_11375,goodreads_33,1
recommendation_216650,goodreads_798,1
recommendation_12730,goodreads_9342,1
recommendation_59042,goodreads_26666,1
recommendation_46399,goodreads_207,1
recommendation_16698,goodreads_35965,1
recommendation_109233,goodreads_47184,1
recommendation_124873,goodreads_40446,1
recommendation_1500,goodreads_29710,1
recommendation_184701,goodreads_1658,1
recommendation_7046,goodreads_39095,1
recommendation_32762,goodreads_5558,1
recommendation_57699,goodreads_41386,1
recommendation_9647,goodreads_11969,1
recommendation_69429,goodreads_89,1
recommendation_224597,goodreads_5423,1
recommendation_71796,goodreads_8226,1
recommendation_193759,goodreads_32642,1
recommendation_102309,goodreads_49777,1
recommendation_156938,goodreads_15153,1
recommendation_34591,goodreads_60,1
recommendation_17914,goodreads_472,1
recommendation_93837,goodreads_42730,1
recommendation_227173,goodreads_51752,1
recommendation_21125,goodreads_1097,1
recommendation_142721,goodreads_36516,1
recommendation_230236,goodreads_823,1
recommendation_116947,goodreads_39749,1
recommendation_64079,goodreads_26962,1
recommendation_48513,goodreads_7189,1
recommendation_254675,goodreads_49924,1
recommendation_5400,goodreads_275,1
recommendation_182105,goodreads_13961,1
recommendation_23774,goodreads_28895,1
recommendation_166400,goodreads_3776,1
recommendation_85697,goodreads_15498,1
recommendation_68945,goodreads_48316,1
recommendation_111106,goodreads_35258,1
recommendation_13003,goodreads_4830,1
recommendation_169706,goodreads_23263,1
recommendation_148907,goodreads_297,1
recommendation_1951,goodreads_52065,1
recommendation_72148,goodreads_31390,1
recommendation_210928,goodreads_7933,1
recommendation_41462,goodreads_3469,1
recommendation_107120,goodreads_46758,1
recommendation_77949,goodreads_26780,1
recommendation_33730,goodreads_1120,1
recommendation_106651,goodreads_964,1
recommendation_123037,goodreads_10338,1
recommendation_190612,goodreads_1562,1
recommendation_269741,goodreads_225,1
recommendation_34235,goodreads_50576,1
recommendation_102309,goodreads_107,1
recommendation_178709,goodreads_6900,1
recommendation_8115,goodreads_723,1
recommendation_202907,goodreads_29797,1
recommendation_77852,goodreads_14377,1
recommendation_77359,goodreads_28629,1
recommendation_212603,goodreads_51303,1
recommendation_56092,goodreads_11802,1
recommendation_52339,goodreads_18785,1
recommendation_114141,goodreads_35117,1
recommendation_175452,goodreads_6860,1
recommendation_259685,goodreads_564,1
recommendation_152394,goodreads_1389,1
recommendation_22505,goodreads_44264,1
recommendation_106701,goodreads_34012,1
recommendation_270366,goodreads_43189,1
recommendation_71815,goodreads_49530,1
recommendation_182690,goodreads_19340,1
recommendation_234565,goodreads_31424,1
recommendation_71734,goodreads_14707,1
recommendation_97488,goodreads_19631,1
recommendation_235448,goodreads_44990,1
recommendation_89520,goodreads_26608,1
recommendation_155395,goodreads_24671,1
recommendation_150318,goodreads_36934,1
recommendation_145581,goodreads_38559,1
recommendation_33011,goodreads_40582,1
recommendation_175878,goodreads_13960,1
recommendation_245154,goodreads_47139,1
recommendation_94527,goodreads_12423,1
recommendation_1123,goodreads_6999,1
recommendation_44308,goodreads_8361,1
recommendation_233049,goodreads_2031,1
recommendation_4965,goodreads_32765,1
recommendation_1749,goodreads_12935,1
recommendation_116672,goodreads_43968,1
recommendation_168165,goodreads_7327,1
recommendation_235798,goodreads_5004,1
recommendation_19387,goodreads_274,1
recommendation_165065,goodreads_48879,1
recommendation_189239,goodreads_8555,1
recommendation_125260,goodreads_3398,1
recommendation_13458,goodreads_1440,1
recommendation_249337,goodreads_44,1
recommendation_148396,goodreads_42508,1
recommendation_45264,goodreads_40676,1
recommendation_15015,goodreads_1880,1
recommendation_139639,goodreads_28027,1
recommendation_6815,goodreads_12161,1
recommendation_246814,goodreads_133,1
recommendation_260910,goodreads_32446,1
recommendation_49294,goodreads_19982,1
recommendation_246922,goodreads_13921,1
recommendation_3794,goodreads_26866,1
recommendation_201204,goodreads_28284,1
recommendation_9666,goodreads_40888,1
recommendation_125890,goodreads_26819,1
recommendation_31759,goodreads_2390,1
recommendation_188493,goodreads_7809,1
recommendation_112654,goodreads_2234,1
recommendation_52542,goodreads_24207,1
recommendation_234044,goodreads_48364,1
recommendation_416,goodreads_14008,1
recommendation_31700,goodreads_45635,1
recommendation_245767,goodreads_491,1
recommendation_69549,goodreads_44364,1
recommendation_158091,goodreads_51986,1
recommendation_42,goodreads_22014,1
recommendation_157671,goodreads_49694,1
recommendation_100077,goodreads_22358,1
recommendation_38751,goodreads_18611,1
recommendation_166523,goodreads_47608,1
recommendation_25301,goodreads_11186,1
recommendation_122651,goodreads_34752,1
recommendation_9778,goodreads_187,1
recommendation_35274,goodreads_9110,1
recommendation_162153,goodreads_6824,1
recommendation_49064,goodreads_44425,1
recommendation_36623,goodreads_43601,1
recommendation_2105,goodreads_101,1
recommendation_115308,goodreads_10697,1
recommendation_69676,goodreads_39207,1
recommendation_214978,goodreads_11646,1
recommendation_22874,goodreads_9501,1
recommendation_144839,goodreads_22309,1
recommendation_93705,goodreads_10845,1
recommendation_121826,goodreads_26429,1
recommendation_45987,goodreads_10990,1
recommendation_59435,goodreads_12217,1
recommendation_82108,goodreads_51160,1
recommendation_113867,goodreads_34547,1
recommendation_89271,goodreads_28818,1
recommendation_20657,goodreads_28244,1
recommendation_69676,goodreads_6679,1
recommendation_10927,goodreads_4394,1
recommendation_209645,goodreads_1941,1
recommendation_171374,goodreads_384,1
recommendation_37352,goodreads_7511,1
recommendation_153961,goodreads_18,1
recommendation_58976,goodreads_43383,1
recommendation_50056,goodreads_21057,1
recommendation_1704,goodreads_222,1
recommendation_5913,goodreads_8,1
recommendation_83957,goodreads_37344,1
recommendation_132697,goodreads_26844,1
recommendation_76274,goodreads_1600,1
recommendation_265967,goodreads_1779,1
recommendation_171694,goodreads_8839,1
recommendation_65247,goodreads_23444,1
recommendation_27650,goodreads_51867,1
recommendation_42626,goodreads_38311,1
recommendation_168752,goodreads_50224,1
recommendation_191093,goodreads_21465,1
recommendation_3286,goodreads_37073,1
recommendation_38677,goodreads_15451,1
recommendation_32291,goodreads_13438,1
recommendation_107624,goodreads_2244,1
recommendation_91604,goodreads_25274,1
recommendation_1681,goodreads_3527,1
recommendation_49033,goodreads_1647,1
recommendation_6881,goodreads_11641,1
recommendation_77782,goodreads_42290,1
recommendation_57961,goodreads_17282,1
recommendation_61564,goodreads_14297,1
recommendation_269339,goodreads_22072,1
recommendation_100870,goodreads_172,1
recommendation_5747,goodreads_1620,1
recommendation_51942,goodreads_38825,1
recommendation_28066,goodreads_22351,1
recommendation_97237,goodreads_11706,1
recommendation_48939,goodreads_23449,1
recommendation_15325,goodreads_2074,1
recommendation_82270,goodreads_21284,1
recommendation_65325,goodreads_36302,1
recommendation_102691,goodreads_53295,1
recommendation_215177,goodreads_1218,1
recommendation_225512,goodreads_18906,1
recommendation_162034,goodreads_50898,1
recommendation_177013,goodreads_10695,1
recommendation_72205,goodreads_19326,1
recommendation_26607,goodreads_43370,1
recommendation_32524,goodreads_15900,1
recommendation_259088,goodreads_16058,1
recommendation_184506,goodreads_24235,1
recommendation_78779,goodreads_13816,1
recommendation_92528,goodreads_53163,1
recommendation_121732,goodreads_8830,1
recommendation_101189,goodreads_183,1
recommendation_213597,goodreads_47745,1
recommendation_8988,goodreads_36553,1
recommendation_268934,goodreads_66,1
recommendation_2741,goodreads_33278,1
recommendation_86677,goodreads_15659,1
recommendation_97308,goodreads_14654,1
recommendation_118364,goodreads_29583,1
recommendation_32830,goodreads_47572,1
recommendation_239314,goodreads_31210,1
recommendation_42415,goodreads_14465,1
recommendation_19862,goodreads_19876,1
recommendation_131708,goodreads_9713,1
recommendation_603,goodreads_622,1
recommendation_269547,goodreads_628,1
recommendation_64306,goodreads_33396,1
recommendation_12688,goodreads_39472,1
recommendation_53953,goodreads_40126,1
recommendation_78127,goodreads_6847,1
recommendation_13036,goodreads_26366,1
recommendation_269339,goodreads_7349,1
recommendation_75953,goodreads_40,1
recommendation_139428,goodreads_3676,1
recommendation_13000,goodreads_21601,1
recommendation_38936,goodreads_12027,1
recommendation_211835,goodreads_15034,1
recommendation_57632,goodreads_10590,1
recommendation_51237,goodreads_29710,1
recommendation_52823,goodreads_21470,1
recommendation_213128,goodreads_13104,1
recommendation_269621,goodreads_38096,1
recommendation_176639,goodreads_30016,1
recommendation_125696,goodreads_11899,1
recommendation_156699,goodreads_22254,1
recommendation_64062,goodreads_46633,1
recommendation_22022,goodreads_2622,1
recommendation_224408,goodreads_17007,1
recommendation_13747,goodreads_28895,1
recommendation_99622,goodreads_36028,1
recommendation_31841,goodreads_25896,1
recommendation_10369,goodreads_49587,1
recommendation_134632,goodreads_3520,1
recommendation_202776,goodreads_152,1
recommendation_171294,goodreads_21889,1
recommendation_214946,goodreads_51035,1
recommendation_67008,goodreads_48331,1
recommendation_1309,goodreads_8048,1
recommendation_211087,goodreads_44028,1
recommendation_252177,goodreads_46419,1
recommendation_111715,goodreads_31604,1
recommendation_133832,goodreads_34999,1
recommendation_5979,goodreads_41425,1
recommendation_49264,goodreads_52217,1
recommendation_74361,goodreads_35581,1
recommendation_28868,goodreads_2304,1
